"기후과학
 연구",탄소순환,김현석(농업생명과학대학 농림생물자원학부),https://calslab.snu.ac.kr/treephys/,,53
"기후과학
 연구",탄소순환,민경진(농업생명과학대학 농생명공학부),https://kjmin.weebly.com/,,51
"기후과학
 연구",탄소순환,류영렬(농업생명과학대학 조경.지역시스템공학부),https://www.environment.snu.ac.kr/,,54
"기후과학
 연구",탄소순환,김준(농업생명과학대학조경지역시스템공학부),https://calslab.snu.ac.kr/cssl/,,57
"기후과학
 연구",온실가스 감시 기술,김재영(건설환경공학부),http://waste.snu.ac.kr,,5
"기후과학
 연구",온실가스 감시 기술,안진호(자연과학대학지구환경과학부),https://sites.google.com/view/LICP,,74
"기후과학
 연구",온실가스 감시 기술,박록진(자연과학대학지구환경과학부),http://airchem.snu.ac.kr/acmg/,,73
"기후과학
 연구",온실가스 감시 기술,김준(농업생명과학대학 조경지역시스템공학부),https://calslab.snu.ac.kr/cssl/,,57
"기후과학
 연구",온실가스 감시 기술,류영렬(농업생명과학대학 조경.지역시스템공학부),https://www.environment.snu.ac.kr/,,54
"기후과학
 연구",온실가스 감시 기술,이승묵(보건대학원 환경보건학과),http://www.snuapcc.com/,,61
"기후과학
 연구",온실가스 감시 기술,김상우(지구과학대학지구환경과학부),http://air.snu.ac.kr/,,67
"기후과학
 연구",온실가스 감시 기술,김경훈(국제농업기술대학원 국제농업기술학과),http://animal.snu.ac.kr,,49
"기후과학
 연구",온실가스 감시 기술,정수종(환경대학원 환경계획학과),https://climatelab.snu.ac.kr,,80
"기후과학
 연구",기타,문주혁(건설환경공학부),https://sites.google.com/view/moonslab,,7
"기후과학
 연구",기타,정훈영(에너지자원공학과),https://petro.modoo.at/,,19
"기후과학
 연구",기타,이 경우(재료공학부),http://mpadl.snu.ac.kr,,
"기후과학
 연구",기타,남성현(자연과학대학지구환경과학부),http://ool.snu.ac.kr/,,66
"기후과학
 연구",기타,박현우(데이터사이언스대학원 데이터 사이언스학과),https://hyunwoopark.com/,,58
"기후과학
 연구",기타,민경진(농업생명과학대학 농생명과학부),https://kjmin.weebly.com/,,51
기타대분류,기타,윤순진(환경대학원 환경계획학과),https://ecodemo.snu.ac.kr/,,78
기타대분류,기타,허은녕(공과대학 에너지스템공학부),https://enecon.snu.ac.kr/,,18
기타대분류,기타,김병연(사회과학대학 경제학부),https://sites.google.com/view/byung-yeonkim/,,63
기타대분류,기타,이 경우(재료공학부),http://mpadl.snu.ac.kr,,
기타대분류,기타,김태윤(국제농업기술대학원),https://www.snuciad.org/,,48
기타대분류,기타,김준(농업생명과학대학조경지역시스템공학부),https://calslab.snu.ac.kr/cssl/,,57
기타대분류,기타,박현우(데이터사이언스대학원 데이터 사이언스학과),https://hyunwoopark.com/,,58
기타대분류,기타,조흥식(법학전문대학원),http://www.ecoecho.net,,59
기타대분류,기타,김호(보건대학원),https://hosting03.snu.ac.kr/~hokim/,,60
기타대분류,기타,주병기(사회과학대학 경제학부),https://bgju.blogspot.com/,,62
